root_length,insertion_rate,deletion_rate,length_param_insertion,length_param_deletion,SS_0,SS_1,SS_2,SS_3,SS_4,SS_5,SS_6,SS_7,SS_8,SS_9,SS_10,SS_11,SS_12,SS_13,SS_14,SS_15,SS_16,SS_17,SS_18,SS_19,SS_20,SS_21,SS_22,SS_23,SS_24,SS_25,SS_26,length_distribution,indel_model,distances,dataset
866.0,0.0007759906220368,0.002686382479941,2.1036482305797524,1.1151393035103527,29.3735990977071,885.6366108961407,867.977533989517,512.029245867006,79.13478328217278,25.206201189139307,14.186207748862948,2.326374166004122,28.285764430754256,44.92490160052068,13.880455534078465,3.0498484690991177,1.8395389865876053,1.7404371487458477,1.079756109371374,0.100725530355973,0.5072733566949168,-0.9945340873839328,0.9619084735307624,0.3873674555708888,1.8163632399044616,1.0041346005565188,-0.2230496643327653,369.909211779973,119.087332536559,351.3395270769234,55.24355539316432,zipf,rim,16.42388931894159,Bacillus_1ZQHG
281.0,0.0490756739709196,0.0215637911348314,1.3905389780881237,1.151635548484674,26.402936554137334,574.6447769437025,478.9984455317659,114.05761931004182,131.54135766696356,20.06373733637531,4.7949309465180505,11.526451099063948,86.85348853674797,30.103175311743684,36.95273976445613,2.667900012534289,-0.3655375392150617,-0.2366264942001379,1.1602687323297047,0.4798455814493536,0.0173268254667533,1.2643984611841643,-0.040506252293639,0.2698564325058257,11.958741900152203,0.9619944865086438,0.1696427803825173,56.44751780166197,26.073015944031013,88.98793497763046,242.4245668277344,zipf,rim,7.357640550778023,Bacillus_1ZRBN
969.0,0.0005990702636882,0.0005990702636882,1.1407087379169143,1.1407087379169143,6.249897166796778,982.1560775303328,991.9692081958668,776.0023150165346,372.8650585876021,143.45999640956143,39.83393574105139,24.595773276094405,174.92305780669722,16.300068109146878,25.88444305610037,1.9127372613843503,0.5605249807837538,0.5514800064767087,0.2895395655413963,-0.0060747334773276,0.4522381223655429,0.8658227936641936,0.0713961408911081,0.0478059817808116,11.447829200542344,0.6070851881826798,1.4085082753259712,731.1676748255738,225.6207874841667,6.041086265758224,17.884754773181612,zipf,sim,2.6368337158571267,Bacillus_1ZRCN
886.0,0.027255854536644,0.0377397017004107,1.1230045330047016,1.2884990947303696,20.95107548197421,3175.435484442025,1658.6360375426452,511.7886733048147,767.6121039311761,245.40384933567543,83.07632021960373,47.170894548855856,409.3559554300947,34.172070269303816,262.6688176920959,19.98399798391872,3.6706335609994056,3.931679453891604,8.13213168129387,0.9412124770800574,1.107398571431382,7.225723237859302,0.8846406501924371,0.7258300535558675,100.89998035615926,13.849441895715998,-7.307429418367533,223.36920307234453,149.94435637370236,328.3734180319507,1041.5078208335087,zipf,rim,28.822626969472648,Bacillus_1ZS18
559.0,0.036061164014804,0.0615158201254045,1.0465671286967269,1.0805728122786078,35.10854504400777,605.4678949869067,535.5081534955063,24.197906937062697,113.41845102845376,7.596949232547747,6.8356730118031805,8.372467513655295,108.919509247772,44.75488130790109,73.35782798156436,2.8459751914124496,-0.2284141179729264,0.2647280704192392,4.4803184986566205,0.8626830618557015,0.0558366752331253,4.315583942435769,-0.7338625856513814,0.0147688329011585,50.62813750231884,5.180450158573724,0.4833167577047188,-8.049795342407407,39.79340697876663,46.42913215303762,272.9133957398492,zipf,rim,16.236149952011257,Bacillus_1ZS6K
939.0,0.005434145441632,0.005434145441632,1.4038111184906907,1.4038111184906907,15.692884735666809,1585.2045373098358,1315.7634150793178,745.8744765457665,300.464225695574,85.70206509811351,56.45694542227034,21.88158381961574,155.56126421849825,25.79979377731253,72.42415274578066,5.962780572791312,1.8414233749599056,3.555243963490085,4.185824888874196,1.181792721285869,1.9624274109576407,2.7232354051218435,0.6148700499770616,0.4757357122023293,18.795093689657165,2.733729821035297,3.910202549762076,546.3558508272503,512.7482044985297,48.75367976865997,203.47658243636272,zipf,sim,19.179801525683036,Bacillus_1ZSAH
658.0,0.0447919476869464,0.0454547624937872,1.6346867719770977,1.1318824521582678,46.96231559571915,820.516680040639,632.8246091805038,233.20380917346895,166.99546802015047,43.45681544087218,2.781630288783248,20.91659259747611,106.18808124353669,33.692721281050225,34.31885635607591,4.665929376454244,1.6922127309675543,1.988713036841375,1.5958061480196335,0.4802610088388519,-0.2614233158246861,0.3308499723231932,0.3698822536053825,1.2292363977132794,9.509984315395856,3.01931160164952,2.588718005320544,165.4728648037601,38.50571783431116,20.09945400571391,294.809642828914,zipf,rim,11.735404050018357,Brassicales_3HMN0
1817.0,0.0160450598406433,0.0160450598406433,1.2678980711626866,1.2678980711626866,20.77990949811189,2387.544529235678,2055.087144251851,1330.5248871993635,585.9568941454922,223.05946876400407,40.78402968504173,32.473291707480584,288.0509132645439,21.90638738427569,91.5741376491052,10.116931778631056,3.3822114508955536,9.641124465741598,5.699630752943122,0.9065289374684936,1.543475132774617,2.714978367183619,1.0907432252996614,1.4531157499011726,19.38467371185456,1.7711714920539237,8.311103312500592,867.4304729459262,516.89652715581,61.54778221396373,665.9464061228246,zipf,sim,21.120218722964022,Brassicales_3HN7F
971.0,0.0354002339654695,0.0354002339654695,1.0554620617293475,1.0554620617293475,43.97773015022212,1645.769240572106,1306.4580885271798,410.1873343515715,515.0621982819596,27.478141858816315,36.277343176649545,29.18859376786021,413.6854826330575,48.045788425430544,80.42419001412475,5.92960226449965,1.1812437510655371,-0.6524643278795565,3.3437138466948824,0.7024354019385061,0.2302109760740194,2.2268110363117657,0.336397989840222,0.1994779973856566,26.28805025843556,2.655471892136702,9.81551419620098,214.3155853026184,229.58142706788487,99.92673918459464,978.807886925414,zipf,sim,10.255673966820122,Brassicales_3HPMQ
753.0,0.07632773387427,0.07632773387427,1.2464672099998324,1.2464672099998324,37.20927986689452,3320.241189542608,1782.8783010523853,533.5271690680042,2053.9074107054093,491.9305685824139,95.09987794222252,190.5222177332236,1326.006271441719,44.45664809186778,213.8460363932768,10.97669795560779,1.4082058490558325,1.2929861541730077,6.429963621647431,0.8456313057071725,-1.491952562689363,5.973723329399448,0.8476911842370356,0.7504529014420882,55.677484217587946,12.353931644579164,3.025505033707788,178.44114432085334,105.67148349771126,104.39213062138413,1809.7150866377967,zipf,sim,18.65319319977364,Brassicales_3HQ7D
1718.0,0.0012938334621925,0.0044862403985339,1.0919852529288747,2.4510757477265503,120.75192080327476,1962.788965560112,1934.7337688042671,1719.095580430881,32.02448977048121,13.630429576880402,7.944542938934035,2.173053576973672,19.778527199729325,28.15238832025236,9.206704186988674,5.432792312827928,0.9485178008651474,-0.2501784700369285,-0.0746164535173932,0.1589848084848029,-0.0185752146135484,0.1945042000806438,-0.1059085807102917,-0.5183763078186985,-0.2703190306522458,1.4605228836380206,1.3135201354589583,1710.8274756657,4.931364999946652,23.455067385231786,225.53493522868968,zipf,rim,27.33679517690704,Brassicales_3HQJD
1383.0,0.0194627588990445,0.0342279039768273,2.031723813728154,1.2301739952852586,9.15257960933036,1487.7246221804044,1418.9204135108914,771.6381066770963,359.62527338329284,201.26621322968168,24.610700949999117,11.793726976151618,122.20117006761627,23.42920460486266,69.42328961798684,6.978604388214237,1.122098560679916,3.97847872929853,4.481246689795682,-0.4290849958630502,0.0533331297089318,5.83247840639774,-0.3255487690544356,-0.3603387167360097,20.97960298438284,1.4955963657924372,1.8538879797561092,390.3560210394543,646.976334667421,304.9560536256396,84.84087353991744,zipf,rim,21.76044789438754,Brassicales_3HRBM
1235.0,0.0087407914757856,0.0204665237721739,1.284281052369522,1.1718736548115336,37.55192643116841,1334.7149596089475,1140.0962160313056,421.2305521354865,360.7910453181744,59.90856810595452,38.2710613126153,24.8563171014855,265.8448124626891,55.70509128100224,71.29233242739502,5.40110704919087,0.674134262040738,2.329638110485888,2.1621837607635186,0.3579919398232969,0.3421170970219975,2.0183378652966697,0.0513913252041583,1.2930486899885203,29.070110649293525,2.1911781790776623,5.280882485404334,187.40069230270396,179.82454965281497,144.15286771273514,634.5907882554154,zipf,rim,10.009901590701046,Brassicales_3HSAH
1132.0,0.0819866943193931,0.0819866943193931,1.102332066781095,1.102332066781095,58.60758900584733,2805.187777499857,1972.2270104210031,313.2822558993776,686.6104279190863,44.54043879720837,91.18295632878744,43.45904608917306,519.2683635332676,80.13609227717438,103.97040187724484,8.177706720319065,1.022979725702129,-2.1810118983006817,3.0209849790269985,0.2944056706716083,1.342516895531631,6.46091552304982,0.1291639462087263,0.8864506546172635,39.90980565200819,6.036111179241942,9.373451868166796,180.34511046967276,182.6579534582684,132.7976483239219,1623.1072377047385,zipf,sim,77.24013710865509,Brassicales_3HSFN
1297.0,0.0349712353379965,0.0349712353379965,1.0835304323118735,1.0835304323118735,31.611654221369747,2496.480720440246,1783.7867720815243,677.3926840219468,428.54898563042207,73.66672106767419,45.5605834305922,39.58075713703168,295.9343135914027,43.44300994082134,150.42070892182966,8.918510439416913,3.5464066984130937,1.9892327565656276,7.180067946174674,2.976722088812324,0.9572035898181356,6.533841185312411,1.721506852823822,-0.070995919602538,51.19971400302933,13.69631358216941,2.1324159209475795,196.4675163820996,395.350088430373,476.8909199812488,704.4894659970765,zipf,sim,21.84778400857689,Brassicales_3HSNV
362.0,0.0995362788331042,0.0995362788331042,1.318901115484368,1.318901115484368,90.61783636005389,901.423362984387,787.6656797115445,79.32831881604025,148.91860405667487,68.61260969593934,11.065006318550148,7.285042197781451,72.15021132750489,42.854666748835655,37.728525595629264,5.782057748142904,1.1063678555279637,1.3803306639767357,2.875620894122875,0.1520584800842641,0.4662412066390686,2.378737722375988,0.6613760810274272,0.4995748169051239,15.152802092269198,3.797864207084501,1.0264100792260535,77.49250711884179,5.904363395111318,0.2835919880662345,566.2295489522073,zipf,sim,30.03533860759405,Brassicales_3HSQP
742.0,0.0897115353974689,0.0897115353974689,1.043312589406565,1.043312589406565,62.53123054260979,3018.677967729697,1738.3110435265148,254.2465232382828,1072.8458008470088,159.55696105164589,82.70079346545809,58.90708306433677,796.4216670531237,109.93117916774064,238.8979692784199,16.884015197438487,1.087022108680273,0.7774369771796614,8.675908542765896,0.748129953926906,0.089058144870421,12.541042560923792,1.4516989293984324,0.4982797684776301,107.77433464489542,7.259909430579597,3.9697033575963294,96.16740336898934,163.30717105293408,90.80085561053352,1474.9467499382813,zipf,sim,48.35380081088599,Brassicales_3HTDJ
1742.0,0.0010375533093941,0.0002145049685377,2.071084627780881,1.055916778980874,31.63924348715741,1750.828613087671,1742.817536379816,1392.0810915279892,38.12112783737277,21.567178111700684,2.5123536429457545,-0.8088262336791274,11.251235622391787,111.30197260426436,6.202082860300578,0.594544188316064,0.1583722629799666,0.7468706703438528,0.1491598652278156,0.2963097705973183,0.6860488736009245,-0.3178040379872016,-0.0088211148614902,-0.0672081359289649,4.815173068705803,-0.7768534061863619,-0.1318623642661123,1349.4080943569074,324.51867306910094,23.221533862567384,88.90638573787007,zipf,rim,19.906613735266863,Brassicales_3HVDA
2651.0,0.0625276728260921,0.0625276728260921,1.2436493033735103,1.2436493033735103,15.86305629785835,5957.025306112164,3667.801515056241,2112.0476796951466,2771.1387909159,719.4160251770398,253.265576370116,222.68103659885995,1603.5357769939092,25.53355169295924,437.1564646802448,34.97177862293938,9.418879906581168,7.748763279533733,24.74966312477952,6.750226420562797,-0.0281522084147525,12.525649282727471,4.332622914887594,3.226310032025822,122.50689279529836,25.511857470272048,16.43296862114093,746.3224928090214,747.6238339189675,831.8376732303374,2143.014157843937,zipf,sim,57.44609742140717,Brassicales_3HVZ5
771.0,0.0061232547494024,0.0333764657025807,1.3081502955864457,1.250176445475316,77.76711877161262,737.6309788069165,684.7378247784138,250.3284811819897,126.01132017736174,22.521328188529225,9.644166387513296,3.357364452626456,72.4949903153584,32.168519625477586,24.767361416883688,4.03088861834496,1.5694760559126024,2.347609822346428,1.755123783481281,0.0639628738984896,0.9026856108035304,0.5460636227533797,-0.0746929790326191,0.4161651295160027,4.275008956158104,1.687006189892955,4.703764774380687,206.19526342117015,50.81452315216653,11.094123641918088,484.0492314649664,zipf,rim,12.07689045316354,Brassicales_3HWAJ
1765.0,0.0091100788445506,0.0500890147387114,1.6721971168439622,1.050181992957536,34.47936057963918,1715.374791541962,1638.9700025649158,833.2917147557031,250.3283616689904,17.826015760055327,36.71680500991599,5.32542868179533,197.99865697470503,24.706986978725386,64.94188375495139,10.516219629656064,1.1606572903463928,-1.2798528238703852,2.437693352591907,-0.031227071602558,1.6125323600462875,3.58982367133072,0.0607263757903524,-0.0624131881996277,24.87303395039197,2.139560363183705,4.946472023074307,536.9269841829109,303.2476211294452,113.4480918991624,641.9923310966512,zipf,rim,17.80672809104998,Brassicales_3HWED
576.0,0.0888490670115384,0.0888490670115384,1.1464157350082285,1.1464157350082285,56.18557075597124,1225.5971690234037,972.0383972953456,102.06333178638933,254.76654791465356,62.70255923362311,32.791491669379184,9.434405655919647,150.9782492230759,56.75429120051123,56.71401531664719,4.435766446417119,4.572429966494127,3.423854874195144,4.403106227614501,0.3695372342172192,2.281472620040603,2.6124313512430035,-0.1056579171566198,0.6601595171774619,7.33230148591764,5.2515332640792,6.453594610372591,109.77235257839176,29.62636930781701,37.81016270206419,926.6591340107966,zipf,sim,12.755201920605556,Brassicales_3HWIV
1336.0,0.0044506591093607,0.0005722880843615,1.9646601202917449,1.7159119016041655,2.723371482895658,1416.361622309155,1410.900741163097,1337.0022106059832,79.62589515232214,41.76172645598024,10.870040743804822,22.994586685135545,4.089356533425018,8.438846376428387,10.16202574336856,0.7467384417287235,0.0556563936986265,3.306978183449388,-0.0038321203561793,0.1714298942675327,0.6887528547396471,0.2453035740273037,0.1372624688701762,0.1755761389365204,1.056397385600917,0.0629317189377332,0.1067541922989221,1332.8070809636556,65.71585212038596,1.727836895006476,6.983200236623617,zipf,rim,4.035337572011272,Brassicales_3HWM8
1059.0,0.0990731391146461,0.0990731391146461,1.141427698889064,1.141427698889064,34.552393034152715,3351.6470522108752,2216.90162478385,822.1527415506818,853.407997073009,193.42194221520867,66.90051475537427,48.16340624832033,520.2272313746691,55.765079606442384,248.78833318745205,18.822693371703963,4.894154832247324,5.768363233654725,4.479823455971925,5.00121989538988,1.9427770689347312,8.32779087283771,-1.1188376418312913,1.821273795708905,96.88501869054689,21.63598382499299,-0.4038956030531153,191.5048670211279,262.6312939865311,204.44300173610375,785.8398447526338,zipf,sim,49.57091480244926,Brassicales_3HWPW
949.0,0.0204319075382818,0.0642390736279915,1.86069068446558,1.2088739385991571,53.16797980619464,931.624913357247,903.9029032115797,242.34470461882532,78.24708407999606,13.638520162591504,5.528772110622171,5.045706958117535,57.73876548499538,35.46409293093467,35.67142163806088,7.9373437675322975,1.0686551668931372,-1.0684662841160275,3.300302244766897,0.5884666764846997,0.0778685232748301,0.7006228903038334,0.5738486018708215,-0.4152362299399783,11.527609942154314,0.888388669619701,4.153225048407876,135.0418888342108,123.83613325638224,31.84383240542516,410.0823431426285,zipf,rim,18.23415459416525,Brassicales_3HWT2
1563.0,0.0171834522114041,0.0171834522114041,1.1147254112014355,1.1147254112014355,22.117674236738424,2305.664595106405,1974.2534203802863,1091.4136117855528,370.6984865981056,142.257466526562,23.324940274559797,12.099944713283309,190.98575357413984,36.59458617357109,85.23161333650651,13.082558342669913,0.732094759535002,3.423694225029749,3.168189523225493,-0.3139366791996423,0.5690641264829139,2.374317108013827,1.0772545474833066,-0.2190242918167371,23.449507258386745,10.831090441485294,3.906609930807648,595.4090564490477,312.17162920381554,659.7429094307785,325.1558442375857,zipf,sim,41.48723046636842,Brassicales_3HX7Z
